game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
25cb976a-97a5-41f3-ab21-2d923a77d2e2,796,Rated Bullet game,https://lichess.org/FFULbCBP,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2708,-8,2841,+8,DrDrunkenstein,2841,chessbrahs,2708,133,E94,Time forfeit,30+0,2018.02.05,23:20:51,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
1aa7a217-2fd3-480f-952b-137770a11e47,797,Rated Bullet game,https://lichess.org/HOZk0wqW,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2859,-18,2690,+18,chessbrahs,2690,DrDrunkenstein,2859,-169,A56,Normal,30+0,2018.02.05,23:19:56,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
229b935b-a15a-42d2-baf5-904e965b9c05,798,Rated Bullet game,https://lichess.org/2k6KcoL0,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2670,+20,2879,-20,chessbrahs,2670,DrDrunkenstein,2879,-209,A49,Time forfeit,30+0,2018.02.05,23:18:45,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
7505595f-7439-4def-b4e7-5aefd1f1aec4,799,Rated Bullet game,https://lichess.org/StGivfXF,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2872,+7,2677,-7,DrDrunkenstein,2872,chessbrahs,2677,195,A45,Time forfeit,30+0,2018.02.05,23:17:41,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
66a364ca-8ad9-4efa-92bc-a6ab94ed3fa4,800,Rated Bullet game,https://lichess.org/yvrzdfe0,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2683,-6,2866,+6,DrDrunkenstein,2866,chessbrahs,2683,183,A04,Normal,30+0,2018.02.05,23:16:57,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
866a18b5-8050-4641-bdd1-5e05b1d4dbbf,801,Rated Bullet game,https://lichess.org/OYAVmDfZ,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2858,+8,2690,-7,DrDrunkenstein,2858,chessbrahs,2690,168,A53,Normal,30+0,2018.02.05,23:16:09,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
a75355ae-c1ed-4d4a-ba98-547141a2d5bb,802,Rated Bullet game,https://lichess.org/r6AE9hMV,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2698,-8,2850,+8,DrDrunkenstein,2850,chessbrahs,2698,152,A48,Time forfeit,30+0,2018.02.05,23:15:02,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
b9e3c362-b41d-42c6-8992-857daa5f2563,803,Rated Bullet game,https://lichess.org/MCZZs5g7,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2870,-20,2679,+19,chessbrahs,2679,DrDrunkenstein,2870,-191,D20,Time forfeit,30+0,2018.02.05,23:13:52,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
08329f21-579c-417d-8787-91a33f4625dd,804,Rated Bullet game,https://lichess.org/cU8E29HE,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2659,+20,2891,-21,chessbrahs,2659,DrDrunkenstein,2891,-232,E60,Normal,30+0,2018.02.05,23:12:59,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
7407f0e4-69b8-4733-a1fd-69c97d9ca0cb,805,Rated Bullet game,https://lichess.org/qk5mYAyQ,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2885,+6,2664,-5,DrDrunkenstein,2885,chessbrahs,2664,221,E94,Time forfeit,30+0,2018.02.05,23:11:42,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
29699df4-d777-4c9f-93ac-b64ae4ece802,806,Rated Bullet game,https://lichess.org/ky4XPIVK,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2670,-6,2879,+6,DrDrunkenstein,2879,chessbrahs,2670,209,A48,Time forfeit,30+0,2018.02.05,23:10:30,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e11d6730-8e52-417d-9369-732c78f92b6f,807,Rated Bullet game,https://lichess.org/SeQICDuF,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2872,+7,2677,-7,DrDrunkenstein,2872,chessbrahs,2677,195,A14,Time forfeit,30+0,2018.02.05,23:09:15,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
6cab43cb-c5fb-4e63-b3af-cd8780130e0f,808,Rated Bullet game,https://lichess.org/51PclwHc,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2684,-7,2865,+7,DrDrunkenstein,2865,chessbrahs,2684,181,A04,Normal,30+0,2018.02.05,23:08:19,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
1a694329-f0fe-4264-b634-27d63ed37d6f,809,Rated Bullet game,https://lichess.org/yG9E8UMT,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2857,+8,2691,-7,DrDrunkenstein,2857,chessbrahs,2691,166,B21,Time forfeit,30+0,2018.02.05,23:07:09,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
4a991ad3-5741-477e-abf8-198e45193ac9,810,Rated Bullet game,https://lichess.org/IsNBEZND,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2671,+20,2878,-21,chessbrahs,2671,DrDrunkenstein,2878,-207,A49,Time forfeit,30+0,2018.02.05,23:05:48,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e65ff815-743b-4fac-9408-862ae2702d87,811,Rated Bullet game,https://lichess.org/Z084oLZg,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2871,+7,2678,-7,DrDrunkenstein,2871,chessbrahs,2678,193,A56,Time forfeit,30+0,2018.02.05,23:04:35,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c09440c1-f3ff-465f-980e-c360b887edd1,812,Rated Bullet game,https://lichess.org/TJl5ZUiY,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2685,-7,2864,+7,DrDrunkenstein,2864,chessbrahs,2685,179,A04,Time forfeit,30+0,2018.02.05,23:03:25,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c3a3e7c7-918e-4faa-9e42-8cdb061e65e6,813,Rated Bullet game,https://lichess.org/MISEDYdC,2018.02.05,?,DrDrunkenstein,chessbrahs,1/2-1/2,2871,-7,2678,+7,draw,,draw,,0,A46,Normal,30+0,2018.02.05,23:02:07,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
afdf58a4-6bc3-4534-82e7-889a33e81312,814,Rated Bullet game,https://lichess.org/Vl5oCidI,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2658,+20,2893,-22,chessbrahs,2658,DrDrunkenstein,2893,-235,A04,Normal,30+0,2018.02.05,23:01:07,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
08d682ae-c871-42ba-8d0c-3879079b2205,815,Rated Bullet game,https://lichess.org/bs6lBLKo,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2887,+6,2663,-5,DrDrunkenstein,2887,chessbrahs,2663,224,E77,Normal,30+0,2018.02.05,23:00:18,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
01260358-525c-448b-b9cc-13cd65bcb918,816,Rated Bullet game,https://lichess.org/L34gDa2n,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2670,-7,2880,+7,DrDrunkenstein,2880,chessbrahs,2670,210,D15,Time forfeit,30+0,2018.02.05,22:59:00,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2300f495-e936-40b8-9a07-10b18cc3cf42,817,Rated Bullet game,https://lichess.org/fIZpQ6Jj,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2873,+7,2676,-6,DrDrunkenstein,2873,chessbrahs,2676,197,A41,Normal,30+0,2018.02.05,22:57:54,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
12277c53-3e82-4f67-ac9d-0bbd97a18bce,818,Rated Bullet game,https://lichess.org/X83xTD6E,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2683,-7,2865,+8,DrDrunkenstein,2865,chessbrahs,2683,182,A40,Time forfeit,30+0,2018.02.05,22:56:43,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
df50c7b9-315c-4340-8b33-1882a5ffca78,819,Rated Bullet game,https://lichess.org/GfwvUJRJ,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2857,+8,2691,-8,DrDrunkenstein,2857,chessbrahs,2691,166,E24,Normal,30+0,2018.02.05,22:56:27,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c5b42436-9675-4161-b943-57096ccbfe6a,820,Rated Bullet game,https://lichess.org/OssUE3Uo,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2699,-8,2847,+10,DrDrunkenstein,2847,chessbrahs,2699,148,A04,Normal,30+0,2018.02.05,22:55:21,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5d965fa6-f282-4152-8596-673613b95e93,821,Rated Bullet game,https://lichess.org/113xKZzV,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2837,+10,2708,-9,DrDrunkenstein,2837,chessbrahs,2708,129,B07,Time forfeit,30+0,2018.02.05,22:54:13,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
6f6bb2fd-c54c-4831-873c-df2b1761cec3,822,Rated Bullet game,https://lichess.org/IFbEzVXK,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2717,-9,2826,+11,DrDrunkenstein,2826,chessbrahs,2717,109,E10,Normal,30+0,2018.02.05,22:53:13,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
1cd1375d-136e-4eda-86b4-be13b32619a8,823,Rated Bullet game,https://lichess.org/dv2NRW5P,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2849,-23,2698,+19,chessbrahs,2698,DrDrunkenstein,2849,-151,D06,Normal,30+0,2018.02.05,22:52:19,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
ff6bd246-51ae-422e-8622-78d5ea7c48df,824,Rated Bullet game,https://lichess.org/v0ifOjOg,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2707,-9,2838,+11,DrDrunkenstein,2838,chessbrahs,2707,131,E60,Time forfeit,30+0,2018.02.05,22:51:15,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c02f036b-0882-4aab-ad8d-3c28e309f8de,825,Rated Bullet game,https://lichess.org/UOA3XDzx,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2863,-25,2686,+21,chessbrahs,2686,DrDrunkenstein,2863,-177,A00,Normal,30+0,2018.02.05,22:50:10,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
f8445f77-ac89-49f3-be31-c1443583a581,826,Rated Bullet game,https://lichess.org/HilZ4aWr,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2664,+22,2889,-26,chessbrahs,2664,DrDrunkenstein,2889,-225,E60,Normal,30+0,2018.02.05,22:49:06,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5d268eda-ecfd-4f3d-89dc-1fbe547663ce,827,Rated Bullet game,https://lichess.org/reJBclXD,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2881,+8,2671,-7,DrDrunkenstein,2881,chessbrahs,2671,210,A40,Normal,30+0,2018.02.05,22:48:20,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
6a76db9d-4c47-4684-bd67-e3a6a5d37aca,828,Rated Bullet game,https://lichess.org/jIPzIqRq,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2678,-7,2872,+9,DrDrunkenstein,2872,chessbrahs,2678,194,A04,Normal,30+0,2018.02.05,22:47:22,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
889e6aea-463a-448f-8c8d-6da703f88b6d,829,Rated Bullet game,https://lichess.org/UyKV8F3J,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,+10,2686,-8,DrDrunkenstein,2862,chessbrahs,2686,176,A10,Time forfeit,30+0,2018.02.05,22:46:02,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
caf26036-3160-43c5-9ae4-95cdd740cdb0,830,Casual Bullet game,https://lichess.org/c3Niithr,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,A41,Time forfeit,30+0,2018.02.05,22:44:31,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
083be30f-19db-4183-8176-54ec6b669f61,831,Casual Bullet game,https://lichess.org/YPaOxuHg,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2686,,2862,,chessbrahs,2686,DrDrunkenstein,2862,-176,A04,Normal,30+0,2018.02.05,22:43:37,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
ef803312-108b-4d1d-8379-1513fcd53626,832,Casual Bullet game,https://lichess.org/DIQImaRl,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,A41,Normal,30+0,2018.02.05,22:42:43,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
3da366f3-10a2-444f-8126-1af2780f2d12,833,Casual Bullet game,https://lichess.org/aRVGwnXQ,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2686,,2862,,chessbrahs,2686,DrDrunkenstein,2862,-176,E60,Normal,30+0,2018.02.05,22:42:12,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5ea5082d-45a2-4594-a254-a0c66a193efc,834,Casual Bullet game,https://lichess.org/R693bYvg,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,A41,Time forfeit,30+0,2018.02.05,22:40:58,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
d1f7a03e-416c-40e7-b969-0b1bc83fc265,835,Casual Bullet game,https://lichess.org/C5HN6rCd,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2686,,2862,,chessbrahs,2686,DrDrunkenstein,2862,-176,A04,Normal,30+0,2018.02.05,22:39:50,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2d8f2535-fc45-489e-85e6-c0a8315b2151,836,Casual Bullet game,https://lichess.org/FUKXD6HV,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,,2686,,DrDrunkenstein,2862,chessbrahs,2686,176,A53,Time forfeit,30+0,2018.02.05,22:38:43,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
f1e769bd-28c8-40d8-8257-c1d7ddc3d474,837,Casual Bullet game,https://lichess.org/mhjpvEAe,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2686,,2862,,DrDrunkenstein,2862,chessbrahs,2686,176,D37,Time forfeit,30+0,2018.02.05,22:37:32,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
7a6a1d0e-a871-4266-87d0-a1a26f47fca8,838,Casual Bullet game,https://lichess.org/EcDSY7YJ,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,,2686,,DrDrunkenstein,2862,chessbrahs,2686,176,A01,Normal,30+0,2018.02.05,22:36:33,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
9745b069-3b15-4c91-aab6-b0b07e0d90bc,839,Casual Bullet game,https://lichess.org/IUI5FIvE,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2686,,2862,,chessbrahs,2686,DrDrunkenstein,2862,-176,A04,Normal,30+0,2018.02.05,22:35:24,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
663e9e39-e412-4c48-bd63-de6dd0aa19fd,840,Casual Bullet game,https://lichess.org/bCoKBBlS,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,A41,Time forfeit,30+0,2018.02.05,22:34:12,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
ff6fc511-7f60-47ee-89db-4dde257b016c,841,Casual Bullet game,https://lichess.org/qP6NP4X0,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2686,,2862,,DrDrunkenstein,2862,chessbrahs,2686,176,A04,Normal,30+0,2018.02.05,22:33:18,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c2b62e19-89c2-4411-915c-a248be3a8097,842,Casual Bullet game,https://lichess.org/5xgizAC1,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,,2686,,DrDrunkenstein,2862,chessbrahs,2686,176,B01,Normal,30+0,2018.02.05,22:32:31,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2c85a57f-2f3c-4d02-9eb0-8f6786b86520,843,Casual Bullet game,https://lichess.org/czCWloX7,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2686,,2862,,chessbrahs,2686,DrDrunkenstein,2862,-176,D37,Normal,30+0,2018.02.05,22:31:36,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
b8684c5d-de95-42ec-b86b-ccaabf0ee751,844,Casual Bullet game,https://lichess.org/tNqdoDKX,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,,2686,,DrDrunkenstein,2862,chessbrahs,2686,176,E65,Normal,30+0,2018.02.05,22:30:28,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
baa0726c-d995-4523-956f-ee6c60e77380,845,Casual Bullet game,https://lichess.org/uQAD58eA,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2686,,2862,,DrDrunkenstein,2862,chessbrahs,2686,176,A04,Time forfeit,30+0,2018.02.05,22:29:14,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
74244b01-8d7f-4b3a-b31c-605e76040d94,846,Casual Bullet game,https://lichess.org/9WoVMC03,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,A40,Normal,30+0,2018.02.05,22:28:29,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5caff424-a822-4e46-9bc7-11a3471a2abb,847,Casual Bullet game,https://lichess.org/FxLg6LpW,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2686,,2862,,chessbrahs,2686,DrDrunkenstein,2862,-176,D37,Normal,30+0,2018.02.05,22:28:06,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
8be20056-b6da-455a-856d-a69a87c74576,848,Casual Bullet game,https://lichess.org/0isfmQp6,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,,2686,,DrDrunkenstein,2862,chessbrahs,2686,176,B00,Time forfeit,30+0,2018.02.05,22:26:58,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
455b9c32-c27d-4184-8a49-9042e6c5a936,849,Casual Bullet game,https://lichess.org/x9LSDNPO,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2686,,2862,,DrDrunkenstein,2862,chessbrahs,2686,176,D31,Normal,30+0,2018.02.05,22:26:14,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
0533c965-35a2-4a3b-a808-a390e0187361,850,Casual Bullet game,https://lichess.org/pXcupGqu,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,A04,Time forfeit,30+0,2018.02.05,22:24:56,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e87ae51f-389c-4170-ab9a-5a88202383c1,851,Casual Bullet game,https://lichess.org/MAVgHsDd,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2686,,2862,,DrDrunkenstein,2862,chessbrahs,2686,176,A04,Normal,30+0,2018.02.05,22:24:25,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
719b536e-a118-454c-bd91-d2aee8d99494,852,Casual Bullet game,https://lichess.org/BFYUWcCx,2018.02.05,?,DrDrunkenstein,chessbrahs,0-1,2862,,2686,,chessbrahs,2686,DrDrunkenstein,2862,-176,B08,Normal,30+0,2018.02.05,22:23:16,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
59ee4a41-5c97-44c5-92cf-83d56b754b4c,853,Casual Bullet game,https://lichess.org/XZh2SD59,2018.02.05,?,chessbrahs,DrDrunkenstein,0-1,2686,,2862,,DrDrunkenstein,2862,chessbrahs,2686,176,A40,Time forfeit,30+0,2018.02.05,22:22:04,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
10c36be2-7c72-49d7-b5d8-7bc3a54ade09,854,Casual Bullet game,https://lichess.org/0LfWubzR,2018.02.05,?,DrDrunkenstein,chessbrahs,1-0,2862,,2686,,DrDrunkenstein,2862,chessbrahs,2686,176,E65,Time forfeit,30+0,2018.02.05,22:20:48,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
4285403d-b105-4be9-b8a6-92aace42bcd4,855,Casual Bullet game,https://lichess.org/UdMDptHj,2018.02.05,?,chessbrahs,DrDrunkenstein,1/2-1/2,2686,,2862,,draw,,draw,,0,A07,Time forfeit,30+0,2018.02.05,22:19:28,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
26972fe3-87f6-4a3f-9a77-ceb3653f5977,856,Bullet Shield Arena,https://lichess.org/wNjSW4wJ,2018.02.05,?,DrDrunkenstein,NorwegianNinja,1-0,2860,+2,2355,-2,DrDrunkenstein,2860,NorwegianNinja,2355,505,D00,Normal,60+0,2018.02.05,19:59:27,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2aad6920-2342-41dc-97da-7754513464f9,857,Bullet Shield Arena,https://lichess.org/84uJMf8V,2018.02.05,?,TheRigos,DrDrunkenstein,0-1,2332,-1,2859,+1,DrDrunkenstein,2859,TheRigos,2332,527,B14,Normal,60+0,2018.02.05,19:58:14,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
970d8ea8-709d-4df3-b238-95ed52f19563,858,Bullet Shield Arena,https://lichess.org/QtuvU3dB,2018.02.05,?,DrDrunkenstein,LarryFDavid,1-0,2855,+4,2437,-2,DrDrunkenstein,2855,LarryFDavid,2437,418,A30,Normal,60+0,2018.02.05,19:56:48,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
23286212-cf6b-4286-bd33-be404e98dca8,859,Bullet Shield Arena,https://lichess.org/T9uApcYH,2018.02.05,?,TheRigos,DrDrunkenstein,0-1,2337,-2,2854,+1,DrDrunkenstein,2854,TheRigos,2337,517,B13,Normal,60+0,2018.02.05,19:54:59,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
4bb74ad9-ead5-404e-91d2-7485727d4bf5,860,Bullet Shield Arena,https://lichess.org/B6qRVpLF,2018.02.05,?,DrDrunkenstein,opperwezen,1-0,2843,+11,2674,-7,DrDrunkenstein,2843,opperwezen,2674,169,D53,Normal,60+0,2018.02.05,19:54:10,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
01f44446-cc57-4e9e-a1e4-4e23ec123d38,861,Bullet Shield Arena,https://lichess.org/mOg5LNgJ,2018.02.05,?,WaWaWeeWa,DrDrunkenstein,0-1,2263,-1,2842,+1,DrDrunkenstein,2842,WaWaWeeWa,2263,579,A45,Normal,60+0,2018.02.05,19:52:50,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
62d8e3a6-0fd0-4c77-bbce-c3a534a6d7bc,862,Bullet Shield Arena,https://lichess.org/O402dYkk,2018.02.05,?,DrDrunkenstein,TheRigos,1-0,2840,+2,2333,-2,DrDrunkenstein,2840,TheRigos,2333,507,A16,Normal,60+0,2018.02.05,19:51:32,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
97dee9b7-ba23-4d12-95ff-21644d62b8d4,863,Bullet Shield Arena,https://lichess.org/wcd81nJQ,2018.02.05,?,TheMeatOnBone,DrDrunkenstein,0-1,2613,-8,2832,+8,DrDrunkenstein,2832,TheMeatOnBone,2613,219,A10,Time forfeit,60+0,2018.02.05,19:50:08,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
36bc115a-aec2-4448-8076-e6ffa50d2a11,864,Bullet Shield Arena,https://lichess.org/R2gdZfMu,2018.02.05,?,DrDrunkenstein,muran29,0-1,2866,-34,2423,+22,muran29,2423,DrDrunkenstein,2866,-443,A01,Time forfeit,60+0,2018.02.05,19:48:06,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
647028f1-c9ee-4b22-a9be-d762bb85bd58,865,Bullet Shield Arena,https://lichess.org/BTmDWmBq,2018.02.05,?,chessbrahs,DrDrunkenstein,1-0,2687,+28,2895,-29,chessbrahs,2687,DrDrunkenstein,2895,-208,D14,Normal,60+0,2018.02.05,19:47:15,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
df4da918-7fec-4fc6-b606-ab31f5959c93,866,Bullet Shield Arena,https://lichess.org/4FowYxEL,2018.02.05,?,DrDrunkenstein,jlhammer,1-0,2883,+12,2747,-10,DrDrunkenstein,2883,jlhammer,2747,136,A04,Time forfeit,60+0,2018.02.05,19:45:35,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
fe5ba40f-c7d2-47a9-95f4-692426f26a61,867,Bullet Shield Arena,https://lichess.org/p2mWwce7,2018.02.05,?,muran29,DrDrunkenstein,0-1,2407,-1,2880,+3,DrDrunkenstein,2880,muran29,2407,473,A43,Normal,60+0,2018.02.05,19:44:15,Standard,,2021-02-04T23:58:53+0000,lichess_DrDrunkenstein_2021-01-04.pgn
